57935.020671 57935.988484 -0.011082 0.007598
57936.049977 57936.953669 -0.011757 0.007976
57937.015324 57937.982674 0.009118 0.008597
57938.044190 57938.947685 0.010109 0.008540
57939.009190 57939.977037 0.001598 0.008754
57940.038507 57940.941991 -0.003670 0.009093
57941.003484 57941.971296 0.006623 0.009039
57942.032778 57943.000602 -0.001128 0.009328
57943.062095 57943.965544 0.003200 0.009996
57944.027037 57944.994815 -0.000757 0.009568
57945.056273 57945.959745 -0.000755 0.011146
57946.021169 57946.988866 0.000476 0.014132
57947.050417 57947.953843 0.001375 0.015704
57948.722812 57948.982280 -0.013809 0.015598
57949.751944 57949.883090 0.001686 0.018821
57950.781076 57950.848275 -0.031718 0.021445
57951.745937 57951.812859 0.003473 0.025792
57952.774884 57952.777303 0.030584 0.034593
57953.739618 57953.806123 0.061946 0.035134
57954.735729 57954.739028 -0.016196 0.022588
57967.496933 57967.565903 -0.007123 0.027263
57968.460405 57968.594051 -0.006022 0.022890
57969.423600 57969.622176 0.009857 0.018811
57970.386678 57970.970556 -0.002394 0.011941
57971.349618 57971.999259 0.008878 0.011286
57972.055683 57972.385833 0.029513 0.022331
57974.302812 57974.953634 0.034565 0.011282
57975.009363 57975.981042 0.037618 0.010110
57976.039062 57976.944375 0.014869 0.010424
57977.002951 57977.972037 0.011467 0.010030
